,tweet_time,tweet_language,count
5477,08/12/2014,sr,74
5478,02/10/2018,en,74
5479,02/14/2015,bg,74
5480,06/06/2017,und,74
5481,07/20/2015,uk,74
5482,01/30/2012,,74
5483,11/22/2014,uk,74
5484,08/08/2015,und,74
5485,10/14/2017,de,74
5486,03/17/2017,uk,74
5487,01/15/2013,,74
5488,10/24/2015,und,74
5489,01/30/2013,,74
5490,12/17/2012,,74
5491,05/03/2015,und,74
5492,07/11/2014,und,73
5493,03/05/2018,en,73
5494,09/02/2015,uk,73
5495,08/12/2015,uk,73
5496,02/01/2018,en,73
5497,04/11/2015,bg,73
5498,06/12/2015,es,73
5499,08/06/2015,uk,73
5500,08/08/2017,und,73
5501,08/31/2015,ja,73
5502,06/09/2013,ru,73
5503,06/05/2016,und,73
5504,04/17/2010,,73
5505,06/03/2013,ru,73
5506,04/11/2013,,73
5507,03/29/2015,uk,73
5508,07/01/2017,und,73
5509,08/04/2014,en,73
5510,01/21/2013,,73
5511,06/06/2016,und,73
5512,01/05/2018,en,73
5513,02/21/2018,en,73
5514,03/28/2010,,73
5515,05/15/2017,und,73
5516,06/27/2017,und,73
5517,01/22/2013,,73
5518,07/06/2010,,73
5519,11/25/2016,uk,73
5520,02/05/2013,,73
5521,12/15/2014,bg,73
5522,11/04/2010,,72
5523,12/19/2015,uk,72
5524,04/05/2015,uk,72
5525,08/06/2014,en,72
5526,08/25/2015,und,72
5527,06/17/2016,de,72
5528,07/31/2015,und,72
5529,04/28/2015,und,72
5530,12/14/2014,uk,72
5531,10/30/2014,bg,72
5532,01/01/2014,ru,72
5533,09/10/2016,und,72
5534,08/26/2015,und,72
5535,10/12/2014,und,72
5536,05/01/2015,uk,72
5537,11/10/2017,und,72
5538,12/04/2011,,72
5539,11/27/2014,uk,72
5540,10/20/2014,bg,72
5541,03/04/2015,uk,72
5542,06/03/2010,,72
5543,04/24/2010,,72
5544,04/26/2015,und,72
5545,04/16/2016,de,72
5546,09/04/2014,bg,72
5547,12/24/2012,,72
5548,02/03/2010,,72
5549,07/16/2014,und,72
5550,09/01/2013,ru,72
5551,01/24/2014,tr,72
5552,01/29/2013,,72
5553,12/05/2014,uk,72
5554,09/21/2015,uk,72
5555,03/18/2015,bg,71
5556,08/12/2015,und,71
5557,11/23/2010,,71
5558,01/15/2015,uk,71
5559,02/28/2015,und,71
5560,09/23/2015,bg,71
5561,12/09/2015,uk,71
5562,02/01/2013,,71
5563,09/16/2015,uk,71
5564,03/07/2015,bg,71
5565,08/19/2010,,71
5566,06/11/2014,uk,71
5567,03/24/2015,uk,71
5568,11/09/2010,,71
5569,07/09/2014,bg,71
5570,07/22/2015,uk,71
5571,04/29/2013,,71
5572,08/19/2015,uk,71
5573,01/05/2013,id,71
5574,08/05/2015,cy,71
5575,12/12/2015,uk,71
5576,02/28/2016,und,71
5577,09/08/2014,uk,71
5578,03/26/2013,ru,71
5579,07/01/2016,de,71
5580,11/05/2014,und,71
5581,12/02/2010,,71
5582,03/17/2018,en,71
5583,03/14/2015,uk,71
5584,06/03/2017,und,71
5585,06/16/2013,ru,71
5586,08/08/2015,et,71
5587,08/01/2017,und,70
5588,10/12/2014,bg,70
5589,09/14/2014,bg,70
5590,04/18/2013,,70
5591,04/21/2014,und,70
5592,08/31/2015,sk,70
5593,03/28/2015,uk,70
5594,10/20/2015,uk,70
5595,08/14/2015,sl,70
5596,08/29/2015,sk,70
5597,08/30/2014,bg,70
5598,08/08/2015,uk,70
5599,02/01/2015,bg,70
5600,04/10/2013,,70
5601,08/24/2015,sk,70
5602,05/30/2013,ru,70
5603,07/23/2015,und,70
5604,01/16/2013,,70
5605,02/13/2018,en,70
5606,04/14/2010,,70
5607,06/03/2016,und,70
5608,10/14/2017,und,70
5609,11/07/2014,uk,70
5610,02/25/2010,,70
5611,06/16/2017,und,70
5612,08/28/2015,sk,70
5613,08/05/2015,uk,70
5614,08/11/2011,,70
5615,11/09/2014,uk,70
5616,01/14/2016,und,70
5617,09/29/2010,,70
5618,04/09/2013,,70
5619,09/14/2014,und,70
5620,03/21/2010,,70
5621,09/28/2015,uk,70
5622,01/18/2013,,70
5623,08/17/2015,bg,70
5624,08/01/2015,uk,70
5625,03/30/2013,,70
5626,08/30/2015,de,70
5627,07/08/2014,und,70
5628,11/13/2013,ru,70
5629,01/19/2016,und,70
5630,02/28/2018,en,70
5631,10/08/2015,bg,70
5632,04/22/2013,,69
5633,02/11/2015,und,69
5634,01/20/2012,,69
5635,12/03/2014,bg,69
5636,09/03/2014,bg,69
5637,04/01/2013,,69
5638,05/14/2017,und,69
5639,01/28/2013,,69
5640,01/28/2018,en,69
5641,06/15/2014,,69
5642,12/28/2012,,69
5643,01/31/2015,und,69
5644,06/11/2015,in,69
5645,08/12/2015,de,69
5646,10/23/2014,en,69
5647,09/26/2010,,69
5648,03/27/2012,,69
5649,08/20/2015,cy,69
5650,01/26/2018,en,69
5651,08/14/2015,ht,69
5652,08/16/2015,tl,69
5653,01/10/2013,,69
5654,08/20/2015,sl,69
5655,06/30/2014,und,69
5656,03/21/2015,und,69
5657,02/14/2015,und,69
5658,10/28/2014,,69
5659,04/19/2015,bg,69
5660,10/02/2014,und,69
5661,04/19/2010,,69
5662,06/12/2013,ru,69
5663,08/29/2015,tl,69
5664,04/29/2016,ar,69
5665,09/26/2015,uk,69
5666,08/21/2015,tl,69
5667,01/28/2015,bg,69
5668,05/31/2013,ru,69
5669,06/07/2010,,69
5670,08/17/2015,uk,69
5671,05/20/2016,und,69
5672,11/26/2015,bg,69
5673,05/09/2015,bg,69
5674,08/04/2015,cy,68
5675,08/17/2017,und,68
5676,08/04/2015,und,68
5677,10/31/2014,bg,68
5678,05/02/2015,und,68
5679,11/24/2011,,68
5680,03/26/2015,bg,68
5681,10/22/2015,bg,68
5682,01/25/2015,und,68
5683,01/01/2016,und,68
5684,07/31/2015,uk,68
5685,07/11/2011,,68
5686,08/20/2015,de,68
5687,10/21/2017,ru,68
5688,06/19/2017,und,68
5689,01/25/2018,en,68
5690,09/25/2015,bg,68
5691,12/08/2014,und,68
5692,07/24/2014,sr,68
5693,02/11/2015,bg,68
5694,04/25/2013,,68
5695,04/18/2010,,68
5696,10/13/2015,uk,68
5697,06/22/2013,ru,68
5698,12/12/2017,en,68
5699,08/20/2016,de,68
5700,02/08/2015,uk,68
5701,12/09/2014,bg,68
5702,07/04/2016,de,68
5703,06/23/2010,,68
5704,12/19/2017,en,68
5705,07/15/2015,uk,68
5706,08/11/2015,in,67
5707,08/10/2014,sr,67
5708,11/08/2014,uk,67
5709,01/24/2013,,67
5710,04/30/2015,und,67
5711,03/14/2017,uk,67
5712,09/13/2014,und,67
5713,08/26/2015,uk,67
5714,08/02/2013,ru,67
5715,05/24/2010,,67
5716,06/22/2016,de,67
5717,04/19/2013,,67
5718,08/30/2015,und,67
5719,06/14/2014,,67
5720,10/26/2015,bg,67
5721,03/21/2018,en,67
5722,09/18/2014,sr,67
5723,12/22/2016,uk,67
5724,12/18/2014,uk,67
5725,11/05/2010,,67
5726,12/03/2015,uk,67
5727,10/01/2015,uk,67
5728,08/05/2017,und,67
5729,12/07/2015,uk,67
5730,03/29/2013,,67
5731,03/02/2015,bg,67
5732,09/14/2010,,67
5733,11/05/2014,uk,66
5734,07/25/2015,uk,66
5735,03/01/2015,bg,66
5736,04/30/2016,de,66
5737,08/24/2015,uk,66
5738,10/26/2010,,66
5739,07/08/2011,,66
5740,07/16/2015,bg,66
5741,02/10/2015,bg,66
5742,04/17/2013,,66
5743,12/29/2012,,66
5744,07/14/2016,de,66
5745,11/06/2015,uk,66
5746,01/23/2015,bg,66
5747,08/05/2015,es,66
5748,11/10/2015,uk,66
5749,07/19/2015,uk,66
5750,05/06/2013,,66
5751,06/29/2016,de,66
5752,12/15/2017,en,66
5753,09/24/2014,bg,66
5754,02/22/2010,,66
5755,07/02/2014,uk,66
5756,07/16/2014,en,66
5757,06/13/2014,,66
5758,10/27/2015,uk,66
5759,12/15/2014,und,66
5760,01/10/2018,en,66
5761,08/14/2015,uk,66
5762,03/21/2015,uk,66
5763,01/11/2010,,66
5764,04/04/2015,uk,66
5765,05/01/2010,,66
5766,06/20/2015,und,66
5767,05/07/2013,,66
5768,02/19/2010,,66
5769,11/23/2015,bg,66
5770,12/12/2014,und,65
5771,06/23/2013,ru,65
5772,03/06/2016,ar,65
5773,09/27/2010,,65
5774,01/15/2018,en,65
5775,07/29/2015,bg,65
5776,12/05/2016,fr,65
5777,08/18/2010,,65
5778,07/30/2017,und,65
5779,08/07/2015,sl,65
5780,10/21/2017,en,65
5781,04/24/2017,uk,65
5782,07/30/2015,und,65
5783,10/18/2014,und,65
5784,01/11/2015,uk,65
5785,11/07/2015,uk,65
5786,10/08/2015,uk,65
5787,09/11/2016,und,65
5788,08/25/2015,de,65
5789,08/30/2015,cy,65
5790,06/18/2014,bg,65
5791,08/06/2015,fr,65
5792,12/30/2012,,65
5793,01/08/2013,,65
5794,08/17/2015,und,65
5795,02/18/2015,und,65
5796,05/16/2015,und,65
5797,08/18/2015,sk,65
5798,11/17/2015,bg,65
5799,07/18/2014,,65
5800,11/12/2014,uk,65
5801,10/04/2014,bg,65
5802,11/29/2015,uk,65
5803,08/04/2014,sr,65
5804,11/20/2014,uk,65
5805,08/12/2015,cy,65
5806,08/03/2015,uk,65
5807,08/22/2015,de,65
5808,05/26/2016,und,65
5809,11/11/2011,,65
5810,02/10/2016,ar,65
5811,09/04/2015,bg,65
5812,03/11/2015,und,65
5813,04/22/2016,de,65
5814,10/04/2010,,65
5815,08/06/2015,cy,65
5816,02/27/2018,en,64
5817,08/24/2015,de,64
5818,09/02/2015,und,64
5819,04/30/2013,,64
5820,08/22/2015,cy,64
5821,05/09/2014,und,64
5822,01/03/2013,,64
5823,10/07/2010,,64
5824,03/05/2015,bg,64
5825,04/16/2010,,64
5826,06/05/2017,und,64
5827,06/04/2016,und,64
5828,03/06/2015,und,64
5829,06/11/2017,und,64
5830,05/23/2016,de,64
5831,11/11/2015,uk,64
5832,01/06/2018,en,64
5833,07/18/2015,und,64
5834,07/02/2015,und,64
5835,01/16/2015,uk,64
5836,06/12/2016,und,64
5837,06/18/2013,ru,64
5838,06/25/2014,und,64
5839,06/12/2017,und,64
5840,10/26/2015,uk,64
5841,12/06/2010,,64
5842,08/27/2015,cy,64
5843,11/02/2015,uk,64
5844,09/05/2013,ru,64
5845,03/19/2017,uk,64
5846,11/14/2015,bg,64
5847,05/02/2015,uk,64
5848,04/21/2014,en,64
5849,02/26/2018,en,64
5850,10/10/2015,bg,64
5851,11/10/2014,uk,64
5852,08/15/2015,de,64
5853,04/20/2015,bg,64
5854,02/26/2015,und,64
5855,08/06/2015,bg,64
5856,03/02/2015,und,63
5857,05/04/2013,,63
5858,06/21/2016,es,63
5859,04/16/2015,bg,63
5860,11/20/2015,bg,63
5861,03/11/2018,en,63
5862,08/13/2015,uk,63
5863,09/07/2014,uk,63
5864,06/02/2017,und,63
5865,11/21/2015,bg,63
5866,11/17/2016,uk,63
5867,08/17/2015,sl,63
5868,06/03/2015,und,63
5869,11/22/2014,en,63
5870,05/30/2016,und,63
5871,01/02/2016,und,63
5872,05/19/2017,und,63
5873,04/22/2010,,63
5874,06/21/2015,und,63
5875,10/26/2011,,63
5876,09/07/2014,und,63
5877,09/13/2014,uk,63
5878,12/15/2015,uk,63
5879,03/16/2017,uk,63
5880,12/10/2014,bg,63
5881,11/12/2010,,63
5882,11/11/2010,,63
5883,11/14/2017,und,63
5884,01/15/2015,und,63
5885,08/02/2015,bg,63
5886,02/06/2018,en,63
5887,07/15/2014,sr,63
5888,08/17/2015,cy,63
5889,02/15/2015,und,63
5890,09/25/2015,uk,63
5891,01/29/2015,bg,63
5892,08/07/2015,cy,63
5893,03/15/2018,en,62
5894,01/22/2016,ar,62
5895,09/08/2014,bg,62
5896,04/06/2013,,62
5897,12/16/2017,en,62
5898,08/16/2015,sl,62
5899,07/05/2016,de,62
5900,10/04/2014,en,62
5901,12/20/2017,en,62
5902,01/27/2013,,62
5903,12/07/2014,und,62
5904,09/20/2015,und,62
5905,03/14/2010,,62
5906,04/19/2017,uk,62
5907,07/07/2013,ru,62
5908,07/14/2014,en,62
5909,10/16/2015,uk,62
5910,02/19/2016,ar,62
5911,12/24/2011,,62
5912,08/10/2017,und,62
5913,12/23/2015,uk,62
5914,02/12/2018,en,62
5915,12/23/2012,,62
5916,01/17/2015,bg,62
5917,02/25/2018,en,62
5918,12/27/2015,uk,62
5919,09/18/2014,und,62
5920,11/28/2015,uk,62
5921,09/22/2015,uk,62
5922,08/20/2015,es,62
5923,05/27/2011,,62
5924,01/02/2016,ar,62
5925,07/24/2011,,62
5926,03/18/2011,,62
5927,06/21/2014,und,61
5928,12/11/2010,,61
5929,09/25/2010,,61
5930,08/17/2015,de,61
5931,04/28/2017,uk,61
5932,12/26/2015,uk,61
5933,11/21/2015,und,61
5934,07/20/2015,und,61
5935,03/25/2015,uk,61
5936,01/19/2013,,61
5937,02/01/2010,,61
5938,01/22/2016,und,61
5939,06/15/2013,ru,61
5940,04/28/2013,,61
5941,11/26/2015,uk,61
5942,09/11/2014,sr,61
5943,08/10/2015,et,61
5944,01/04/2013,,61
5945,03/19/2010,,61
5946,09/10/2011,,61
5947,10/18/2015,bg,61
5948,10/25/2016,uk,61
5949,11/12/2011,,61
5950,01/26/2013,,61
5951,11/17/2011,,61
5952,01/12/2013,,61
5953,12/13/2011,,61
5954,01/17/2013,,61
5955,09/24/2010,,61
5956,01/28/2016,ar,61
5957,10/05/2010,,61
5958,03/09/2018,en,61
5959,05/08/2015,bg,61
5960,05/18/2011,,61
5961,05/21/2017,und,61
5962,03/03/2015,uk,61
5963,08/26/2015,de,61
5964,11/17/2010,,61
5965,10/14/2015,uk,61
5966,04/03/2013,,61
5967,08/28/2015,de,61
5968,03/20/2015,und,61
5969,07/13/2015,uk,61
5970,09/13/2015,uk,61
5971,03/20/2015,bg,61
5972,05/11/2015,uk,61
5973,03/29/2015,bg,61
5974,12/17/2016,uk,61
5975,12/20/2014,und,61
5976,02/19/2015,bg,61
5977,07/19/2016,de,61
5978,10/25/2011,,61
5979,04/06/2015,bg,60
5980,08/06/2017,und,60
5981,06/11/2014,bg,60
5982,09/21/2011,,60
5983,07/01/2014,bg,60
5984,08/14/2015,tl,60
5985,11/03/2015,uk,60
5986,12/01/2010,,60
5987,09/23/2010,,60
5988,08/11/2014,,60
5989,03/07/2015,und,60
5990,03/25/2015,bg,60
5991,09/22/2015,bg,60
5992,05/05/2013,,60
5993,05/07/2015,bg,60
5994,12/09/2011,,60
5995,12/10/2013,,60
5996,03/02/2015,uk,60
5997,09/11/2014,pt,60
5998,12/06/2015,bg,60
5999,03/06/2018,en,60
6000,08/23/2015,sl,60
6001,05/08/2013,,60
6002,04/07/2013,,60
6003,11/29/2010,,60
6004,02/12/2012,,60
6005,09/17/2016,fr,60
6006,04/02/2013,,60
6007,09/10/2015,und,60
6008,02/03/2018,en,60
6009,11/04/2015,bg,60
6010,01/05/2017,uk,60
6011,06/11/2016,und,60
6012,12/16/2014,uk,60
6013,08/22/2015,uk,60
6014,01/24/2018,en,60
6015,10/10/2016,uk,60
6016,06/23/2015,uk,60
6017,06/22/2014,uk,60
6018,07/14/2013,ru,60
6019,03/26/2016,ar,60
6020,12/28/2014,sr,59
6021,08/18/2014,,59
6022,03/18/2018,en,59
6023,07/29/2011,,59
6024,01/23/2016,und,59
6025,08/07/2015,uk,59
6026,10/22/2017,ru,59
6027,10/21/2010,,59
6028,11/15/2015,uk,59
6029,04/04/2013,,59
6030,10/09/2015,uk,59
6031,12/17/2017,en,59
6032,01/20/2013,,59
6033,07/07/2014,uk,59
6034,05/25/2010,,59
6035,05/15/2015,uk,59
6036,12/06/2014,bg,59
6037,08/27/2015,de,59
6038,04/27/2010,,59
6039,10/31/2014,und,59
6040,07/31/2011,,59
6041,05/06/2015,und,59
6042,04/24/2013,,59
6043,06/08/2014,uk,59
6044,02/11/2016,ar,59
6045,10/04/2011,,59
6046,10/21/2017,de,59
6047,07/14/2015,uk,59
6048,08/16/2015,cy,59
6049,08/01/2015,und,59
6050,08/23/2015,de,59
6051,08/24/2010,,59
6052,01/25/2016,ar,59
6053,06/22/2015,uk,59
6054,09/06/2014,bg,59
6055,07/30/2015,uk,59
6056,01/23/2014,tr,59
6057,05/05/2015,und,59
6058,06/27/2014,und,59
6059,08/07/2016,de,59
6060,10/11/2015,uk,59
6061,08/28/2015,sl,59
6062,02/11/2018,en,59
6063,06/04/2011,,59
6064,02/13/2010,,59
6065,12/31/2010,,59
6066,10/19/2014,en,59
6067,07/12/2014,bg,59
6068,08/24/2015,cy,59
6069,01/02/2013,,59
6070,07/17/2015,und,59
6071,07/15/2015,und,59
6072,09/06/2015,uk,58
6073,07/23/2015,bg,58
6074,07/02/2017,und,58
6075,02/04/2018,en,58
6076,02/26/2015,bg,58
6077,08/11/2015,ht,58
6078,08/24/2016,in,58
6079,11/23/2014,uk,58
6080,01/24/2016,ar,58
6081,05/10/2011,,58
6082,11/23/2015,uk,58
6083,08/30/2015,uk,58
6084,07/10/2011,,58
6085,03/07/2016,ar,58
6086,04/18/2017,uk,58
6087,08/11/2015,bg,58
6088,12/14/2014,,58
6089,01/09/2013,id,58
6090,03/09/2015,uk,58
6091,12/13/2015,uk,58
6092,12/30/2015,ar,58
6093,07/18/2015,bg,58
6094,11/20/2014,und,58
6095,06/10/2016,de,58
6096,04/16/2017,uk,58
6097,08/16/2012,ru,58
6098,08/20/2010,,58
6099,09/18/2016,fr,58
6100,11/15/2011,,58
6101,09/11/2010,,58
6102,09/09/2010,,58
6103,11/04/2014,bg,58
6104,10/06/2017,en,58
6105,11/17/2015,ar,58
6106,07/24/2015,und,58
6107,04/09/2015,und,57
6108,07/28/2015,uk,57
6109,02/01/2016,ar,57
6110,11/29/2014,uk,57
6111,12/31/2012,,57
6112,01/29/2016,fi,57
6113,03/20/2017,uk,57
6114,04/13/2013,,57
6115,07/28/2015,und,57
6116,02/10/2018,ru,57
6117,11/16/2010,,57
6118,05/05/2010,,57
6119,11/23/2011,,57
6120,01/04/2015,und,57
6121,06/24/2017,und,57
6122,08/09/2015,bg,57
6123,09/04/2015,uk,57
6124,01/01/2016,ar,57
6125,04/21/2013,,57
6126,12/23/2011,,57
6127,08/26/2015,cy,57
6128,10/07/2015,uk,57
6129,11/04/2015,uk,57
6130,10/07/2014,und,57
6131,08/25/2015,sl,57
6132,09/22/2016,und,57
6133,09/12/2014,sk,57
6134,03/29/2010,,57
6135,02/23/2015,uk,57
6136,08/17/2010,,57
6137,03/21/2015,bg,57
6138,08/20/2014,sr,57
6139,02/15/2015,bg,57
6140,02/07/2018,en,57
6141,09/22/2014,en,57
6142,08/28/2015,bg,57
6143,05/04/2017,uk,57
6144,01/04/2013,id,57
6145,11/12/2015,bg,57
6146,09/20/2015,bg,57
6147,02/18/2011,,57
6148,07/31/2014,sr,57
6149,07/11/2015,und,57
6150,04/20/2013,,56
6151,08/14/2015,und,56
6152,08/16/2015,de,56
6153,03/10/2018,en,56
6154,01/06/2017,uk,56
6155,08/16/2017,und,56
6156,09/22/2014,bg,56
6157,02/28/2017,uk,56
6158,07/07/2015,und,56
6159,10/07/2016,fr,56
6160,08/08/2014,es,56
6161,11/03/2015,bg,56
6162,06/25/2016,de,56
6163,11/13/2015,bg,56
6164,02/16/2018,en,56
6165,01/31/2010,,56
6166,01/05/2013,,56
6167,06/16/2014,bg,56
6168,09/29/2015,uk,56
6169,03/24/2017,uk,56
6170,10/25/2014,und,56
6171,11/07/2015,bg,56
6172,11/19/2014,uk,56
6173,11/26/2010,,56
6174,08/10/2015,sk,56
6175,07/08/2014,bg,56
6176,09/05/2014,und,56
6177,12/31/2014,und,56
6178,08/30/2015,bg,56
6179,09/15/2016,und,56
6180,07/12/2014,,56
6181,01/12/2017,uk,56
6182,08/24/2016,fr,56
6183,11/20/2013,en,55
6184,12/01/2015,bg,55
6185,09/11/2015,bg,55
6186,11/01/2010,,55
6187,02/20/2010,,55
6188,04/27/2016,de,55
6189,06/09/2014,bg,55
6190,01/24/2015,bg,55
6191,06/02/2010,,55
6192,11/29/2015,bg,55
6193,12/23/2016,uk,55
6194,02/05/2015,bg,55
6195,11/01/2015,bg,55
6196,07/04/2011,,55
6197,11/24/2014,bg,55
6198,01/06/2013,,55
6199,10/02/2015,und,55
6200,05/22/2018,ru,55
6201,12/07/2010,,55
6202,01/07/2013,,55
6203,08/22/2015,sl,55
6204,05/04/2015,und,55
6205,12/28/2010,,55
6206,10/20/2015,bg,55
6207,10/01/2016,und,55
6208,05/20/2011,,55
6209,06/01/2013,ru,55
6210,12/23/2014,und,55
6211,12/19/2016,es,55
6212,05/09/2013,,55
6213,05/12/2015,und,55
6214,05/28/2015,und,55
6215,08/24/2015,bg,55
6216,08/31/2014,bg,55
6217,09/07/2013,ru,55
6218,12/22/2012,,55
6219,01/06/2016,ar,55
6220,07/09/2011,,55
6221,05/05/2015,bg,55
6222,07/04/2014,,55
6223,02/03/2013,,55
6224,09/15/2010,,55
6225,08/12/2015,fr,55
6226,10/17/2015,uk,55
6227,09/08/2010,,55
6228,01/09/2015,uk,55
6229,08/21/2014,sr,55
6230,10/30/2014,und,55
6231,12/11/2017,en,55
6232,05/23/2014,und,55
6233,10/06/2016,es,55
6234,10/19/2015,uk,55
6235,09/03/2014,,55
6236,04/02/2017,uk,55
6237,09/15/2015,und,55
6238,04/13/2017,uk,54
6239,08/13/2015,es,54
6240,01/31/2015,bg,54
6241,05/30/2015,uk,54
6242,10/19/2015,und,54
6243,11/28/2010,,54
6244,08/12/2011,,54
6245,07/05/2010,,54
6246,11/11/2014,bg,54
6247,10/25/2014,bg,54
6248,02/14/2010,,54
6249,11/23/2014,bg,54
6250,06/26/2011,,54
6251,02/23/2014,,54
6252,08/04/2015,es,54
6253,03/08/2016,ar,54
6254,07/15/2016,de,54
6255,08/30/2012,ru,54
6256,02/02/2013,,54
6257,08/19/2015,de,54
6258,05/21/2010,,54
6259,03/06/2015,bg,54
6260,02/26/2016,ar,54
6261,04/17/2015,und,54
6262,01/19/2015,bg,54
6263,08/20/2015,fr,54
6264,08/31/2015,bg,54
6265,10/05/2014,en,54
6266,01/22/2010,,54
6267,05/30/2015,und,54
6268,05/03/2015,uk,54
6269,07/15/2015,es,54
6270,09/03/2015,uk,54
6271,07/27/2014,sr,54
6272,10/05/2017,en,54
6273,07/25/2016,de,54
6274,09/24/2016,und,54
6275,03/04/2016,ar,54
6276,05/23/2015,und,54
6277,08/31/2015,uk,54
6278,09/23/2011,,54
6279,08/11/2014,es,54
6280,01/27/2012,,54
6281,09/02/2014,und,54
6282,04/21/2017,uk,54
6283,07/10/2014,en,54
6284,10/14/2015,bg,54
6285,08/19/2015,cy,54
6286,12/25/2015,ar,54
6287,02/04/2015,und,54
6288,05/03/2013,,54
6289,11/09/2015,uk,53
6290,09/08/2015,bg,53
6291,08/12/2014,,53
6292,11/20/2014,bg,53
6293,10/28/2015,uk,53
6294,01/23/2012,,53
6295,12/12/2011,,53
6296,09/19/2015,uk,53
6297,08/02/2010,,53
6298,08/27/2015,fr,53
6299,11/19/2014,bg,53
6300,08/11/2015,et,53
6301,03/12/2015,bg,53
6302,02/28/2010,,53
6303,08/18/2014,es,53
6304,05/30/2011,,53
6305,01/27/2016,und,53
6306,09/05/2015,bg,53
6307,11/10/2015,bg,53
6308,01/03/2016,ar,53
6309,05/29/2017,und,53
6310,05/02/2013,,53
6311,08/18/2015,tl,53
6312,08/06/2015,es,53
6313,05/28/2017,und,53
6314,08/22/2010,,53
6315,07/04/2015,und,53
6316,03/27/2010,,53
6317,12/24/2015,ar,53
6318,01/24/2015,und,53
6319,08/10/2015,tl,53
6320,06/19/2014,und,53
6321,01/07/2016,ar,53
6322,11/24/2010,,53
6323,10/03/2015,uk,53
6324,06/05/2010,,52
6325,08/13/2017,und,52
6326,05/04/2011,,52
6327,08/02/2015,und,52
6328,07/02/2014,und,52
6329,04/13/2015,uk,52
6330,06/12/2014,uk,52
6331,04/23/2015,bg,52
6332,08/14/2015,bg,52
6333,06/06/2011,,52
6334,11/03/2011,,52
6335,01/27/2015,bg,52
6336,08/03/2015,und,52
6337,05/28/2018,ru,52
6338,10/19/2015,de,52
6339,07/07/2015,uk,52
6340,10/07/2016,de,52
6341,04/25/2015,und,52
6342,11/11/2016,uk,52
6343,04/26/2016,ar,52
6344,02/09/2015,bg,52
6345,12/09/2010,,52
6346,01/01/2013,,52
6347,08/09/2015,und,52
6348,01/04/2016,ar,52
6349,12/14/2010,,52
6350,07/12/2010,,52
6351,07/08/2014,,52
6352,10/04/2015,bg,52
6353,10/29/2016,uk,52
6354,01/11/2012,,52
6355,03/26/2012,,52
6356,08/08/2011,,52
6357,01/25/2015,bg,52
6358,08/11/2015,sk,52
6359,04/18/2015,uk,52
6360,02/18/2016,ar,52
6361,04/02/2015,uk,52
6362,11/03/2016,uk,52
6363,08/27/2015,es,52
6364,07/27/2015,und,52
6365,06/10/2014,und,52
6366,11/29/2014,bg,52
6367,09/20/2017,und,52
6368,10/14/2016,uk,52
6369,11/30/2014,uk,52
6370,02/25/2015,bg,52
6371,09/08/2017,und,52
6372,09/08/2014,und,52
6373,07/13/2014,en,52
6374,04/25/2016,de,52
6375,02/09/2010,,52
6376,11/05/2011,,52
6377,05/11/2013,ru,52
6378,09/09/2011,,52
6379,05/18/2018,ru,52
6380,11/16/2015,bg,52
6381,10/08/2017,en,52
6382,04/08/2013,,52
6383,11/10/2013,en,52
6384,02/13/2015,bg,52
6385,06/24/2014,und,52
6386,01/26/2016,ar,52
6387,04/20/2015,und,51
6388,09/12/2016,de,51
6389,08/07/2015,de,51
6390,05/01/2013,,51
6391,08/23/2015,cy,51
6392,08/18/2015,de,51
6393,05/31/2016,und,51
6394,10/30/2016,uk,51
6395,08/28/2015,cy,51
6396,06/05/2014,bg,51
6397,03/28/2017,uk,51
6398,12/19/2016,et,51
6399,07/18/2016,de,51
6400,07/26/2011,,51
6401,09/24/2014,en,51
6402,06/30/2016,de,51
6403,10/02/2015,bg,51
6404,08/26/2015,es,51
6405,10/06/2010,,51
6406,04/27/2014,und,51
6407,08/14/2011,,51
6408,08/15/2015,uk,51
6409,11/02/2015,bg,51
6410,11/16/2016,uk,51
6411,07/17/2011,,51
6412,04/25/2015,bg,51
6413,09/28/2011,,51
6414,11/03/2014,bg,51
6415,11/30/2015,bg,51
6416,01/21/2016,ar,51
6417,12/23/2017,en,51
6418,08/15/2015,fr,51
6419,02/18/2010,,51
6420,03/15/2011,,51
6421,09/27/2015,uk,51
6422,12/13/2016,uk,51
6423,04/30/2010,,51
6424,11/14/2010,,51
6425,07/19/2015,und,51
6426,04/11/2017,uk,51
6427,05/10/2018,ru,51
6428,04/12/2015,uk,51
6429,10/10/2017,en,51
6430,11/06/2014,bg,51
6431,04/04/2015,und,51
6432,10/06/2016,ht,51
6433,06/21/2010,,51
6434,10/10/2015,ar,51
6435,02/12/2015,und,51
6436,04/23/2010,,51
6437,01/17/2012,,51
6438,12/23/2015,ar,51
6439,05/20/2015,und,51
6440,01/11/2015,bg,51
6441,02/12/2015,bg,50
6442,01/13/2013,,50
6443,03/07/2010,,50
6444,04/09/2011,,50
6445,01/14/2017,uk,50
6446,04/05/2018,ru,50
6447,08/16/2015,bg,50
6448,07/07/2014,bg,50
6449,11/22/2014,und,50
6450,02/06/2018,ru,50
6451,01/08/2011,,50
6452,02/21/2014,,50
6453,01/26/2018,ru,50
6454,12/02/2015,bg,50
6455,10/12/2015,uk,50
6456,09/15/2015,uk,50
6457,09/07/2014,bg,50
6458,04/20/2017,uk,50
6459,05/21/2018,ru,50
